run_id,objective,selected_threshold,default_accuracy,default_balanced_accuracy,default_sensitivity,default_specificity,default_f1,default_auroc,selected_accuracy,selected_balanced_accuracy,selected_sensitivity,selected_specificity,selected_f1,selected_auroc
simclr_resnet18_phash_e25_finetune_10pct_e5,sensitivity_90,0.3492838442325592,0.9307740717432348,0.9384098544232923,0.8768197088465846,1.0,0.9343675417661098,0.989335959120104,0.9559471365638766,0.9589045063134726,0.93505039193729,0.9827586206896551,0.9597701149425287,0.989335959120104
simclr_resnet18_phash_e25_finetune_10pct_seed123_e1,balanced_accuracy,0.5523571372032166,0.960352422907489,0.9634578007748645,0.9384098544232923,0.9885057471264368,0.9637722829212191,0.9855646085132126,0.9446192573945877,0.9507278835386338,0.9014557670772676,1.0,0.9481743227326266,0.9855646085132126
simclr_resnet18_phash_e25_finetune_10pct_seed123_e1,f1,0.4544632136821747,0.960352422907489,0.9634578007748645,0.9384098544232923,0.9885057471264368,0.9637722829212191,0.9855646085132126,0.9326620516047829,0.9274111544451739,0.9697648376259799,0.8850574712643678,0.9418162044589451,0.9855646085132126
simclr_resnet18_phash_e25_finetune_10pct_seed123_e1,youden,0.5523571372032166,0.960352422907489,0.9634578007748645,0.9384098544232923,0.9885057471264368,0.9637722829212191,0.9855646085132126,0.9446192573945877,0.9507278835386338,0.9014557670772676,1.0,0.9481743227326266,0.9855646085132126
simclr_resnet18_phash_e25_finetune_10pct_seed123_e1,sensitivity_90,0.4799032509326935,0.960352422907489,0.9634578007748645,0.9384098544232923,0.9885057471264368,0.9637722829212191,0.9855646085132126,0.9515418502202643,0.9508646432662728,0.9563269876819709,0.9454022988505747,0.9568627450980393,0.9855646085132126
simclr_resnet18_phash_e25_finetune_10pct_seed7_e1,balanced_accuracy,0.4548782408237457,0.9188168659534298,0.9249189095261999,0.8756998880179171,0.9741379310344828,0.9238038984051978,0.9784788456835412,0.9194461925739459,0.9162869573052219,0.9417693169092946,0.8908045977011494,0.9292817679558011,0.9784788456835412
simclr_resnet18_phash_e25_finetune_10pct_seed7_e1,f1,0.4548782408237457,0.9188168659534298,0.9249189095261999,0.8756998880179171,0.9741379310344828,0.9238038984051978,0.9784788456835412,0.9194461925739459,0.9162869573052219,0.9417693169092946,0.8908045977011494,0.9292817679558011,0.9784788456835412
simclr_resnet18_phash_e25_finetune_10pct_seed7_e1,youden,0.4548782408237457,0.9188168659534298,0.9249189095261999,0.8756998880179171,0.9741379310344828,0.9238038984051978,0.9784788456835412,0.9194461925739459,0.9162869573052219,0.9417693169092946,0.8908045977011494,0.9292817679558011,0.9784788456835412
simclr_resnet18_phash_e25_finetune_10pct_seed7_e1,sensitivity_90,0.45882895588874817,0.9188168659534298,0.9249189095261999,0.8756998880179171,0.9741379310344828,0.9238038984051978,0.9784788456835412,0.9169288860918817,0.9140473156478871,0.9372900335946248,0.8908045977011494,0.9269102990033222,0.9784788456835412
simclr_resnet18_phash_e25_finetune_25pct_e1,balanced_accuracy,0.15421989560127258,0.9137822529893015,0.9232922732362823,0.8465845464725644,1.0,0.9169193450576106,0.987817121674325,0.9572057898049088,0.959707366361612,0.9395296752519597,0.9798850574712644,0.9610538373424972,0.987817121674325
simclr_resnet18_phash_e25_finetune_25pct_e1,f1,0.15421989560127258,0.9137822529893015,0.9232922732362823,0.8465845464725644,1.0,0.9169193450576106,0.987817121674325,0.9572057898049088,0.959707366361612,0.9395296752519597,0.9798850574712644,0.9610538373424972,0.987817121674325
simclr_resnet18_phash_e25_finetune_25pct_e1,youden,0.15421989560127258,0.9137822529893015,0.9232922732362823,0.8465845464725644,1.0,0.9169193450576106,0.987817121674325,0.9572057898049088,0.959707366361612,0.9395296752519597,0.9798850574712644,0.9610538373424972,0.987817121674325
simclr_resnet18_phash_e25_finetune_25pct_e1,sensitivity_90,0.16465938091278076,0.9137822529893015,0.9232922732362823,0.8465845464725644,1.0,0.9169193450576106,0.987817121674325,0.9590937696664569,0.9636058230683091,0.9272116461366181,1.0,0.9622312608948286,0.987817121674325
simclr_resnet18_phash_e25_finetune_25pct_seed123_e1,balanced_accuracy,0.18364928662776947,0.9238514789175583,0.9322508398656215,0.864501679731243,1.0,0.9273273273273274,0.986137390431324,0.9389553178099433,0.9415681996627666,0.9204927211646137,0.9626436781609196,0.9442848937392303,0.986137390431324
simclr_resnet18_phash_e25_finetune_25pct_seed123_e1,f1,0.18364928662776947,0.9238514789175583,0.9322508398656215,0.864501679731243,1.0,0.9273273273273274,0.986137390431324,0.9389553178099433,0.9415681996627666,0.9204927211646137,0.9626436781609196,0.9442848937392303,0.986137390431324
simclr_resnet18_phash_e25_finetune_25pct_seed123_e1,youden,0.18364928662776947,0.9238514789175583,0.9322508398656215,0.864501679731243,1.0,0.9273273273273274,0.986137390431324,0.9389553178099433,0.9415681996627666,0.9204927211646137,0.9626436781609196,0.9442848937392303,0.986137390431324
simclr_resnet18_phash_e25_finetune_25pct_seed123_e1,sensitivity_90,0.18364928662776947,0.9238514789175583,0.9322508398656215,0.864501679731243,1.0,0.9273273273273274,0.986137390431324,0.9389553178099433,0.9415681996627666,0.9204927211646137,0.9626436781609196,0.9442848937392303,0.986137390431324
simclr_resnet18_phash_e25_finetune_25pct_seed7_e1,balanced_accuracy,0.23272940516471863,0.9257394587791064,0.9339305711086225,0.8678611422172452,1.0,0.9292565947242206,0.9838623521386003,0.9395846444304594,0.9395924238328764,0.9395296752519597,0.9396551724137931,0.9458850056369785,0.9838623521386003
simclr_resnet18_phash_e25_finetune_25pct_seed7_e1,f1,0.1819356083869934,0.9257394587791064,0.9339305711086225,0.8678611422172452,1.0,0.9292565947242206,0.9838623521386003,0.9257394587791064,0.9206182183264471,0.961926091825308,0.8793103448275862,0.9357298474945533,0.9838623521386003
simclr_resnet18_phash_e25_finetune_25pct_seed7_e1,youden,0.23272940516471863,0.9257394587791064,0.9339305711086225,0.8678611422172452,1.0,0.9292565947242206,0.9838623521386003,0.9395846444304594,0.9395924238328764,0.9395296752519597,0.9396551724137931,0.9458850056369785,0.9838623521386003
simclr_resnet18_phash_e25_finetune_25pct_seed7_e1,sensitivity_90,0.2420121729373932,0.9257394587791064,0.9339305711086225,0.8678611422172452,1.0,0.9292565947242206,0.9838623521386003,0.9370673379483953,0.9373527821755416,0.93505039193729,0.9396551724137931,0.943502824858757,0.9838623521386003
simclr_resnet18_phash_e25_finetune_50pct_e1,balanced_accuracy,0.4667515754699707,0.948395217117684,0.9540873460246361,0.9081746920492721,1.0,0.9518779342723005,0.9892909088568818,0.9597230962869729,0.9641657334826428,0.9283314669652856,1.0,0.9628339140534262,0.9892909088568818
simclr_resnet18_phash_e25_finetune_50pct_e1,f1,0.3745056092739105,0.948395217117684,0.9540873460246361,0.9081746920492721,1.0,0.9518779342723005,0.9892909088568818,0.9553178099433606,0.9558089096549149,0.9518477043673013,0.9597701149425287,0.9599096555618295,0.9892909088568818
simclr_resnet18_phash_e25_finetune_50pct_e1,youden,0.4667515754699707,0.948395217117684,0.9540873460246361,0.9081746920492721,1.0,0.9518779342723005,0.9892909088568818,0.9597230962869729,0.9641657334826428,0.9283314669652856,1.0,0.9628339140534262,0.9892909088568818
simclr_resnet18_phash_e25_finetune_50pct_e1,sensitivity_90,0.4667515754699707,0.948395217117684,0.9540873460246361,0.9081746920492721,1.0,0.9518779342723005,0.9892909088568818,0.9597230962869729,0.9641657334826428,0.9283314669652856,1.0,0.9628339140534262,0.9892909088568818
